grade,subject,year,session,url
IGCSE,Business Studies,2023,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2023-March/0450_m23_qp_22.pdf
IGCSE,Business Studies,2023,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2023-March/0450_m23_in_22.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_qp_11.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_qp_12.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_qp_13.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_qp_21.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_in_21.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_qp_22.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_in_22.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_qp_23.pdf
IGCSE,Business Studies,2022,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Oct-Nov/0450_w22_in_23.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_qp_11.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_qp_12.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_qp_13.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_qp_21.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_in_21.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_qp_22.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_in_22.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_qp_23.pdf
IGCSE,Business Studies,2022,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-May-June/0450_s22_in_23.pdf
IGCSE,Business Studies,2022,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Feb-March/0450_m22_qp_12.pdf
IGCSE,Business Studies,2022,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Feb-March/0450_m22_qp_22.pdf
IGCSE,Business Studies,2022,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2022-Feb-March/0450_m22_in_22.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_qp_11.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_qp_12.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_qp_13.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_qp_21.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_in_21.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_qp_22.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_in_22.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_qp_23.pdf
IGCSE,Business Studies,2021,November,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-Oct-Nov/0450_w21_in_23.pdf
IGCSE,Business Studies,2021,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-March/0450_m21_qp_12.pdf
IGCSE,Business Studies,2021,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-March/0450_m21_qp_22.pdf
IGCSE,Business Studies,2021,March,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2021-March/0450_m21_in_22.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_qp_11.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_qp_12.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_qp_13.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_qp_21.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_in_21.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_qp_22.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_in_22.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_qp_23.pdf
IGCSE,Business Studies,2020,June,https://pastpapers.co/cie/IGCSE/Business-Studies-0450/2020-May-June/0450_s20_in_23.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_qp_11.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_qp_12.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_qp_13.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_qp_21.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_in_21.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_qp_22.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_in_22.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_qp_23.pdf
IGCSE,Business Studies,2019,November,https://www.cienotes.com/wp-content/uploads/2019/06/0450_w19_in_23.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_qp_11.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_qp_12.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_qp_13.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_qp_22.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_in_22.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_qp_23.pdf
IGCSE,Business Studies,2019,June,https://www.cienotes.com/wp-content/uploads/2019/06/0450_s19_in_23.pdf
IGCSE,Business Studies,2019,March,https://www.cienotes.com/wp-content/uploads/2019/06/0450_m19_qp_12.pdf
IGCSE,Business Studies,2019,March,https://www.cienotes.com/wp-content/uploads/2019/06/0450_m19_qp_22.pdf
IGCSE,Business Studies,2019,March,https://www.cienotes.com/wp-content/uploads/2019/06/0450_m19_in_22.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_qp_11.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_qp_12.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_qp_13.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_qp_21.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_in_21.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_qp_22.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_in_22.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_qp_23.pdf
IGCSE,Business Studies,2018,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w18_in_23.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_qp_11.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_qp_12.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_qp_22.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_qp_13.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_qp_21.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_in_21.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_in_22.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_qp_23.pdf
IGCSE,Business Studies,2018,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s18_in_23.pdf
IGCSE,Business Studies,2017,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w17_qp_11.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_qp_12.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_qp_13.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_qp_21.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_in_21.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_qp_22.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_in_22.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_qp_23.pdf
IGCSE,Business Studies,2017,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s17_in_23.pdf
IGCSE,Business Studies,2017,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m17_qp_12.pdf
IGCSE,Business Studies,2017,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m17_qp_22.pdf
IGCSE,Business Studies,2017,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m17_in_22.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_qp_11.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_qp_12.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_qp_13.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_qp_21.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_in_21.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_qp_22.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_in_22.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_qp_23.pdf
IGCSE,Business Studies,2016,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w16_in_23.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_qp_11.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_qp_12.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_qp_13.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_qp_21.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_in_21.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_qp_22.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_in_22.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_qp_23.pdf
IGCSE,Business Studies,2016,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s16_in_23.pdf
IGCSE,Business Studies,2016,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m16_qp_12.pdf
IGCSE,Business Studies,2016,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m16_qp_22.pdf
IGCSE,Business Studies,2016,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m16_in_22.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_qp_11.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_qp_12.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_qp_13.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_qp_21.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_in_21.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_qp_22.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_in_22.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_qp_23.pdf
IGCSE,Business Studies,2015,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w15_in_23.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_qp_11.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_qp_12.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_qp_13.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_qp_21.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_in_21.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_qp_22.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_in_22.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_qp_23.pdf
IGCSE,Business Studies,2015,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s15_in_23.pdf
IGCSE,Business Studies,2015,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m15_qp_12.pdf
IGCSE,Business Studies,2015,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m15_qp_22.pdf
IGCSE,Business Studies,2015,March,https://www.cienotes.com/wp-content/uploads/2018/07/0450_m15_in_22.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_qp_11.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_qp_12.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_qp_13.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_qp_21.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_in_21.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_qp_22.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_in_22.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_qp_23.pdf
IGCSE,Business Studies,2014,November,https://www.cienotes.com/wp-content/uploads/2018/07/0450_w14_in_23.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_qp_11.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_qp_12.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_qp_13.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_qp_21.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_in_21.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_qp_22.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_in_22.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_qp_23.pdf
IGCSE,Business Studies,2014,June,https://www.cienotes.com/wp-content/uploads/2018/07/0450_s14_in_23.pdf
