grade,subject,year,session,url
IGCSE,Religious Education,2019,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2019-Oct-Nov/0490_w19_qp_22.pdf
IGCSE,Religious Education,2019,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2019-Oct-Nov/0490_w19_qp_23.pdf
IGCSE,Religious Education,2018,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2018-Oct-Nov/0490_w18_qp_11.pdf
IGCSE,Religious Education,2018,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2018-Oct-Nov/0490_w18_qp_12.pdf
IGCSE,Religious Education,2018,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2018-Oct-Nov/0490_w18_qp_13.pdf
IGCSE,Religious Education,2018,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2018-Oct-Nov/0490_w18_qp_21.pdf
IGCSE,Religious Education,2018,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2018-Oct-Nov/0490_w18_qp_22.pdf
IGCSE,Religious Education,2018,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2018-Oct-Nov/0490_w18_qp_23.pdf
IGCSE,Religious Education,2017,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2017/2017%20Nov/0490_w17_qp_11.pdf
IGCSE,Religious Education,2017,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2017/2017%20Nov/0490_w17_qp_12.pdf
IGCSE,Religious Education,2017,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2017/2017%20Nov/0490_w17_qp_13.pdf
IGCSE,Religious Education,2017,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2017/2017%20Nov/0490_w17_qp_21.pdf
IGCSE,Religious Education,2017,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2017/2017%20Nov/0490_w17_qp_22.pdf
IGCSE,Religious Education,2017,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2017/2017%20Nov/0490_w17_qp_23.pdf
IGCSE,Religious Education,2016,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2016/2016%20Nov/0490_w16_qp_11.pdf
IGCSE,Religious Education,2016,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2016/2016%20Nov/0490_w16_qp_12.pdf
IGCSE,Religious Education,2016,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2016/2016%20Nov/0490_w16_qp_13.pdf
IGCSE,Religious Education,2016,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2016/2016%20Nov/0490_w16_qp_21.pdf
IGCSE,Religious Education,2016,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2016/2016%20Nov/0490_w16_qp_22.pdf
IGCSE,Religious Education,2016,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2016/2016%20Nov/0490_w16_qp_23.pdf
IGCSE,Religious Education,2015,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2015/2015%20Nov/0490_w15_qp_11.pdf
IGCSE,Religious Education,2015,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2015/2015%20Nov/0490_w15_qp_12.pdf
IGCSE,Religious Education,2015,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2015/2015%20Nov/0490_w15_qp_13.pdf
IGCSE,Religious Education,2015,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2015/2015%20Nov/0490_w15_qp_21.pdf
IGCSE,Religious Education,2015,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2015/2015%20Nov/0490_w15_qp_22.pdf
IGCSE,Religious Education,2015,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2015/2015%20Nov/0490_w15_qp_23.pdf
IGCSE,Religious Education,2014,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2014/2014%20Nov/0490_w14_qp_12.pdf
IGCSE,Religious Education,2014,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2014/2014%20Nov/0490_w14_qp_13.pdf
IGCSE,Religious Education,2014,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2014/2014%20Nov/0490_w14_qp_22.pdf
IGCSE,Religious Education,2014,November,https://pastpapers.co/cie/IGCSE/Religious-Studies-0490/2014/2014%20Nov/0490_w14_qp_23.pdf
